Energy [GeV] 		 E^2.flux (95%-low) [TeVcm^(-2)s^(-1)] 	 E^2.flux (95%-up) [TeVcm^(-2)s^(-1)]
593597.238185856 	 6.709547554e-11 	                  1.100537910e-10
576519.616416826 	 6.784308967e-11 	                  1.110813628e-10
559933.312912985 	 6.859903413e-11 	                  1.121185290e-10
543824.192589191 	 6.936340173e-11 	                  1.131653793e-10
528178.527022636 	 7.013628632e-11 	                  1.142220039e-10
512982.982753288 	 7.091778282e-11 	                  1.153156867e-10
498224.609920921 	 7.170798717e-11 	                  1.164756273e-10
483890.831229067 	 7.250463459e-11 	                  1.176472355e-10
469969.431226454 	 7.328362376e-11 	                  1.188306287e-10
456448.545896832 	 7.404723444e-11 	                  1.200259254e-10
443316.652548282 	 7.481880189e-11 	                  1.212332454e-10
430562.559993422 	 7.557602740e-11 	                  1.224527097e-10
418175.399012105 	 7.633623358e-11 	                  1.236844403e-10
406144.613088526 	 7.710408655e-11 	                  1.249285607e-10
394459.949414799 	 7.787966322e-11 	                  1.261851954e-10
383111.450153373 	 7.866304128e-11 	                  1.274544705e-10
372089.443950818 	 7.945429920e-11 	                  1.287365130e-10
361384.537695760 	 8.024961291e-11 	                  1.300314513e-10
350987.608513938 	 8.104386159e-11 	                  1.314131803e-10
340889.795993555 	 8.181143417e-11 	                  1.328120145e-10
331082.494634318 	 8.257530719e-11 	                  1.342257386e-10
321557.346513697 	 8.334631250e-11 	                  1.356545113e-10
312306.234164191 	 8.412451667e-11 	                  1.371414592e-10
303321.273655503 	 8.490998694e-11 	                  1.386695636e-10
294594.807875742 	 8.569722637e-11 	                  1.402146950e-10
286119.400005925 	 8.646716239e-11 	                  1.417770431e-10
277887.827182210 	 8.724331531e-11 	                  1.433567997e-10
269893.074340470 	 8.802643519e-11 	                  1.449541588e-10
262128.328237955 	 8.881658458e-11 	                  1.465693166e-10
254586.971646949 	 8.961382656e-11 	                  1.482024713e-10
247262.577715473 	 9.041822480e-11 	                  1.498538235e-10
240148.904490231 	 9.122984355e-11 	                  1.515235760e-10
233239.889597128 	 9.204874760e-11 	                  1.532119337e-10
226529.645074826 	 9.287500236e-11 	                  1.549191041e-10
220012.452356943 	 9.370867381e-11 	                  1.566452967e-10
213682.757398604 	 9.454982853e-11 	                  1.583907234e-10
207535.165943210 	 9.539853367e-11 	                  1.601555986e-10
201564.438925371 	 9.625485703e-11 	                  1.619401391e-10
195765.488006100 	 9.711654506e-11 	                  1.637445638e-10
190133.371236462 	 9.795327020e-11 	                  1.655783410e-10
184663.288845967 	 9.879720429e-11 	                  1.675166640e-10
179350.579152144 	 9.964840945e-11 	                  1.695043605e-10
174190.714587784 	 1.005069483e-10 	                  1.715156423e-10
169179.297842486 	 1.013728841e-10 	                  1.735507893e-10
164312.058115203 	 1.022409476e-10 	                  1.756100846e-10
159584.847474604 	 1.030849687e-10 	                  1.776938149e-10
154993.637324151 	 1.039359574e-10 	                  1.798622222e-10
150534.514968869 	 1.047939712e-10 	                  1.820614729e-10
146203.680280892 	 1.056590682e-10 	                  1.842876149e-10
141997.442460939 	 1.065313066e-10 	                  1.865409768e-10
137912.216892961 	 1.074107456e-10 	                  1.888218915e-10
133944.522089285 	 1.082974445e-10 	                  1.911306959e-10
130090.976723634 	 1.091914634e-10 	                  1.934677310e-10
126348.296749517 	 1.100928625e-10 	                  1.958333421e-10
122713.292601512 	 1.110017029e-10 	                  1.982278784e-10
119182.866477082 	 1.119180460e-10 	                  2.006516938e-10
115754.009696574 	 1.128419537e-10 	                  2.031051461e-10
112423.800139184 	 1.137632943e-10 	                  2.055885979e-10
109189.399752684 	 1.146614419e-10 	                  2.081948236e-10
106048.052134789 	 1.155666803e-10 	                  2.108912208e-10
102997.080184119 	 1.164790655e-10 	                  2.136225399e-10
100033.883818727 	 1.173986539e-10 	                  2.163892332e-10
97155.937760278 	 1.183255022e-10 	                  2.191917589e-10
94360.789381967 	 1.192596680e-10 	                  2.220305809e-10
91646.056618355 	 1.202012088e-10 	                  2.249061694e-10
89009.425935344 	 1.211501831e-10 	                  2.278190006e-10
86448.650358544 	 1.221066493e-10 	                  2.307695567e-10
83961.547558372 	 1.230706668e-10 	                  2.337583265e-10
81545.997990240 	 1.240184969e-10 	                  2.367858048e-10
79199.943088247 	 1.249529359e-10 	                  2.398524928e-10
76921.383510842 	 1.258944156e-10 	                  2.429588986e-10
74708.377436953 	 1.268429890e-10 	                  2.461055364e-10
72559.038911145 	 1.277987096e-10 	                  2.492929273e-10
70471.536236375 	 1.287616312e-10 	                  2.525215991e-10
68444.090413000 	 1.297318081e-10 	                  2.557920865e-10
66474.973622681 	 1.307092950e-10 	                  2.591049309e-10
