logE,ra,dec,angErr
2.9849119186401367,0.6332547278628056,0.015303277681066147,0.005509919437840417
2.4558119773864746,0.6002781513902993,0.08500034564478572,0.012446190281739775
2.864419460296631,0.8846409180489878,0.017901088256948815,0.00857867170400726
2.764044761657715,0.7009613699194921,0.0789336231532317,0.009937842159926009
2.232393741607666,0.7249113126191508,0.2235083879393249,0.01823356875626986
3.01102876663208,0.5908056566285949,0.22455518507068598,0.01582533676793994
2.838517189025879,0.7806001813859472,-0.05896849466144586,0.008293643663017155
2.3236026763916016,0.7977786430013714,0.23398012386814748,0.01362529921748485
2.681704521179199,0.6835200334251259,-0.002295072134402754,0.019779707710500645
2.0905959606170654,0.5723567431045358,0.1527048310519827,0.023094272545829353
3.0389692783355713,0.5626933371275327,0.03871640082140506,0.012493745994122936
3.613193988800049,0.8222827959484537,0.18386033003062202,0.00853044295653427
3.074148178100586,0.6360730894603918,-0.007597857082538127,0.013911477799166067
3.084912061691284,0.6960883833106414,-0.05963040330660536,0.006364618962129367
2.7807891368865967,0.7783701098602773,0.18844150352350142,0.01616957146026205
2.251620054244995,0.572594816261353,0.1583965319703611,0.015183913870441441
2.2286417484283447,0.8405776455291932,0.17744006686036004,0.007009827748311084
2.2122392654418945,0.5676527695494495,0.040540340576005654,0.013217872662565551
2.229495048522949,0.7500253603543273,0.2165620928342477,0.005321971571682756
2.5120391845703125,0.6827987839477254,0.16931923110458844,0.027919976764947833
2.746034622192383,0.5515717147717718,0.15132717534265064,0.005268180112109276
3.2285847663879395,0.7555685435852123,0.03148002961396011,0.008012482449811852
2.7386441230773926,0.9586184153733611,-0.004013621359600078,0.009713089009232484
2.8238236904144287,0.5860850962848881,0.00044118710239538953,0.011814854346484232
2.840627670288086,0.8221908945132295,-0.05732509922393392,0.005298982064802068
2.691283702850342,0.7436595458713752,0.12788154612871566,0.01497113420276625
2.608926773071289,0.9222876449229422,0.018417376294178788,0.007061180561405099
2.3345565795898438,0.9121311585148433,0.10450814964098956,0.005448170938517842
2.4401402473449707,0.7324544357090021,-0.02345360722753554,0.021183421701403776
2.5030181407928467,0.5206913035278053,0.05206529554997741,0.012649648491528984
2.8738951683044434,0.6677659476528082,0.004884620836973876,0.014663960049706387
2.965311050415039,0.532811642007083,0.004726354650918028,0.005825445413921267
2.112405300140381,0.5113388350281962,-0.005612544597661166,0.012964192042390818
2.386559009552002,0.7964130756893382,-0.05121378520867055,0.007911737347280231
2.8816514015197754,0.928751379056096,0.05840496153492622,0.010147658151739467
3.183943748474121,0.7127452212947001,0.24080201230146386,0.03434172367572412
2.9760546684265137,0.819855161927334,-0.0642376080947162,0.013022639214662278
2.6263210773468018,0.9354861574621455,0.07526513027480854,0.0063854406362711435
2.6212973594665527,0.8066697112716334,0.15811014857843828,0.01259458965077748
3.0992112159729004,0.8808280721308885,-0.0416670153351466,0.00854422211584141
2.6930742263793945,0.8202108300465611,0.19690138863310783,0.005360156908497737
4.079095363616943,0.5553868346379459,-0.06389277144826522,0.009285942895837717
3.123176097869873,0.8423002883122089,0.09343759216778859,0.006519148631616215
2.4402682781219482,0.7069230113526703,0.10031234913687091,0.02110718288591815
2.641709804534912,0.6006916593950878,-0.00402978617494794,0.00910749901422864
2.278095245361328,0.5932363694206294,0.042414504169997605,0.015085351232190056
2.5119104385375977,0.9350160063567879,0.07478427551447778,0.008098916475182991
2.395505905151367,0.687082626195455,0.20909485648205028,0.014395388728257349
2.5466551780700684,0.9092876555032477,0.1083632059232215,0.016988829232455996
2.2799103260040283,0.8290700231772324,0.19636009244357755,0.02434050985195364
2.5783066749572754,0.7488620783617526,0.20024289880387666,0.008068307494110256
3.094005584716797,0.7272528827346924,0.07260646147156112,0.006514389171966697
3.198458671569824,0.7634695277840452,-0.03844398824237733,0.0038952897347499633
3.1067395210266113,0.6736023158016118,0.02632722562539671,0.0022154549165959597
2.0256049633026123,0.5613419049823679,0.1250081225952494,0.01781568224967494
2.311699151992798,0.7569990509485996,0.10346726206559445,0.01239786921487508
2.5452969074249268,0.5899662797532581,0.22937973562628527,0.007622687475068676
3.866974353790283,0.6837547258429523,-0.015134685806857725,0.005582432268159742
2.556480646133423,0.7196404823753187,0.025825236418980876,0.0060745138442104465
3.0557515621185303,0.47087262200706953,0.10335995406545989,0.005449812903311758
2.3239548206329346,0.7279194983013315,0.10043894153555152,0.00445240256676475
2.308786153793335,0.7170389173690396,0.04389921002788157,0.011324011425092411
2.7772417068481445,0.7637873711325813,0.10473607474739866,0.010365102538391424
2.278000593185425,0.46911415565048914,-0.0006930168190000231,0.023204133288950282
2.143557071685791,0.592424087235949,0.0931354155505788,0.011724532401460954
2.5044260025024414,0.5900581296087076,0.1757590963562082,0.036437274982070535
2.879225254058838,0.5419129579170793,0.15548041152730224,0.009547012166143853
3.4806346893310547,0.9559790376120274,0.07549341513541054,0.008974527378808949
3.7155261039733887,0.7157904724801734,0.06945797402316572,0.005823560387548358
2.6170873641967773,0.4619928599519898,0.03724319958731327,0.005564724917360455
3.1649861335754395,0.47100094966156986,0.025757029644221673,0.011002399879899951
2.709096908569336,0.5035600039054204,-0.053924109119891706,0.006499520599432518
2.714629888534546,0.5722254569806636,6.49482837634896e-05,0.0034036966334848357
2.7694244384765625,0.585221121726833,-0.0028830993651912814,0.010121787077058603
2.6004128456115723,0.9633393628009383,0.058439249775297596,0.00783812993716262
3.5955300331115723,0.7595745774033239,0.14104594063107506,0.0070222039917917116
2.0559287071228027,0.6523791518608549,-0.017258769146458946,0.0244382627805128
3.395153522491455,0.5087678274915551,-0.06509200460885256,0.015912003886969672
3.0309085845947266,0.7886163063507535,0.03999143211706527,0.008356947695716191
3.4330496788024902,0.5906680794959966,0.11909106004241952,0.01730020158295381
2.7346558570861816,0.8379458451051128,0.04091580061597402,0.003840781157047809
2.6349878311157227,0.6680599149843889,0.22832414601014198,0.006049160451678448
2.637181282043457,0.9578340107349435,-0.014853211877735997,0.0066828016129380115
2.7541725635528564,0.6594908260257557,0.05393796430448918,0.011668546332232025
2.6473026275634766,0.922766959649937,-0.003033404595788725,0.0047133401077173905
2.9236679077148438,0.6844777839399419,0.1554818040314225,0.006048938128909506
2.2768306732177734,0.8533902248518878,0.11883588694175964,0.02187028576356003
3.6962246894836426,0.7624113482608627,0.027066527009430824,0.006661497837092028
3.1671290397644043,0.8313556280402387,-0.021242422955805744,0.006853256742148377
2.650885581970215,0.6860054747483283,0.13611692735331946,0.01978514710324569
2.3483994007110596,0.8884393384114562,-0.04956676459201928,0.01615865897549708
2.958704948425293,0.757822080151123,0.016917691319406316,0.006189897639021914
3.1626434326171875,0.7369367393434973,0.10114925523950911,0.009960769891304533
2.768298864364624,0.7836428198272943,0.20127861799574315,0.005843801951632909
2.4077537059783936,0.8133734095997482,0.19023821626613105,0.010806269966981969
3.4150285720825195,0.8980386584538316,0.08118271178233913,0.00913260147203848
3.7933297157287598,0.6998439195721837,0.05755824646643408,0.003236175170216928
3.026730537414551,0.7157536620008863,0.12108572041250468,0.006509988930967223
2.1870412826538086,0.9294359406003815,0.04268678691510153,0.013854966914052339
2.975062370300293,0.8169539977552632,-0.03578091301087838,0.004033589579473167
3.511350154876709,0.9063109379521046,0.04277137481901298,0.005350075718500759
2.9160094261169434,0.8936168113781168,0.036430260265078555,0.02897249924819798
2.6745357513427734,0.6238136305081264,0.06686961310659383,0.011975441786885192
2.8493435382843018,0.45239596674866944,-0.0093229051774502,0.005244711583091822
2.9371531009674072,0.8794097199662901,0.07360727578367837,0.009063616873315148
2.584963798522949,0.6876626866853062,0.016338476467025142,0.00627109256842618
2.705807685852051,0.8889405791403545,-0.02542941099104476,0.012004962347603
2.8708744049072266,0.4801809787258245,-0.0007149106359216389,0.009045118590420304
2.7490692138671875,0.8590865951632689,0.14815286698987296,0.010680933304815522
3.3083815574645996,0.7726828285007395,0.24410076535739547,0.005705400797900405
4.546263694763184,0.8209800288424595,0.06178816914691754,0.005943982234773767
2.3388729095458984,0.9199801914656607,0.004379740820967057,0.007785733701576446
2.5439939498901367,0.5239035396018658,-0.012915063162551034,0.008440982521260385
2.6627197265625,0.7068544017500481,0.08847913523166749,0.004798029175698837
3.335048198699951,0.6905316009396234,0.1296379048360694,0.0032505282025273776
3.46022367477417,0.86883513562231,-0.004142807442829965,0.005367588212349584
3.7508544921875,0.549995652063839,0.07309232331808325,0.013645207317355182
2.5804080963134766,0.7614380120310009,0.13956868342871784,0.007719404080125936
3.9820785522460938,0.49683332439962175,-0.00014781152202871696,0.0038222101906156955
2.5938544273376465,0.6692724482442275,0.003164921228230675,0.009760495325400936
2.9983630180358887,0.6599777627421267,0.045071861714433184,0.0028767834652600245
2.3671340942382812,0.5752876830441523,0.08104844390853053,0.014208012989197813
2.6244494915008545,0.7092609238824514,0.09809923742065899,0.01145403294110221
2.278805732727051,0.5892369889291679,0.19576598317969615,0.03793947791131111
3.175051689147949,0.6987284695093116,-0.019985640758475542,0.009818001891045881
2.3982181549072266,0.4490910520016917,-0.0018327580750123356,0.020259449986906822
2.3578743934631348,0.7169840384546242,0.06267558355014516,0.055705929454437454
2.6735029220581055,0.5187936347702019,0.16077049905742638,0.010221170312141791
2.547435998916626,0.5324200696736897,-0.0376506391112509,0.009550351643700843
2.8317646980285645,0.598551660858876,-0.0072246328078516,0.004546457908472477
2.362325668334961,0.8681057519433437,0.02810631436046754,0.01504727752582115
2.3794193267822266,0.6168598281713349,0.04934101409238944,0.01067179485439042
3.270263671875,0.7170590687967716,0.07616710967234881,0.020068719059077766
2.339536666870117,0.6745665092523049,0.1033112763158736,0.006817969324175009
2.727940082550049,0.6808807422670817,0.03106713164314271,0.005539290224896208
3.220968246459961,0.4651636262906416,0.0747462441612063,0.031177368120123148
2.1514692306518555,0.5480056474809412,0.1908016938866631,0.022853406980933688
2.4676413536071777,0.6249657614379938,0.2261481435675084,0.01825854058401258
2.5560786724090576,0.608036091118673,0.13779727571048644,0.01996995593806076
2.976522445678711,0.9583149929918606,0.02792100260043699,0.0022071120996763004
2.434899091720581,0.8893806676121304,-0.03455907048401925,0.022982751204535384
3.785755157470703,0.5655021123744717,0.014733101637318289,0.005310853691383912
2.8409719467163086,0.8553832136937511,-0.05820754570031284,0.030875736765052918
2.3544397354125977,0.5537265644171742,0.16836663092208756,0.011914567864665585
2.8870489597320557,0.7364153638609421,0.057852759073769834,0.005017419455516375
2.081606388092041,0.9158658224096704,0.02720021753999389,0.011693573017931762
2.726214647293091,0.968739027717441,0.02811863700435925,0.010369456984115824
2.679326057434082,0.6509683845944101,0.2049480091308274,0.010245816026648728
2.4030399322509766,0.4739799017098061,0.07192733790068691,0.0450712570434405
2.65153431892395,0.747240844498616,0.0734023067704547,0.011980617044265828
2.1134142875671387,0.827149480827387,0.06021041895992515,0.010215659311931996
2.739800453186035,0.8111819328158208,0.22036001699930818,0.007319500418824557
3.3028154373168945,0.5994766590881871,-0.062336544455060997,0.002401111414976409
3.6486592292785645,0.7455445204186617,0.09042176508658571,0.00808258807954763
2.6403703689575195,0.5751780299651957,0.11577156629898765,0.007424443369087669
2.369711399078369,0.5957011814842161,0.06453117963044369,0.011495600322690001
2.483473539352417,0.9430917737113946,-0.05198937548249535,0.01837088737442765
2.7662580013275146,0.6032846178001612,0.0035217274549825955,0.017781749425617676
2.3816709518432617,0.7560126408542129,0.10120125090334564,0.018313584211600214
2.3363196849823,0.6048640712567974,0.07423316772570354,0.015484609724390818
2.212027072906494,0.6561797763710465,0.006024189999855744,0.020365804406849142
2.183568239212036,0.8775816231469452,0.19830767918828188,0.007208710477678636
2.658656120300293,0.7850137280943171,0.0845687812682769,0.015244678431957117
3.0067570209503174,0.6446038521782087,0.026079025799989212,0.007940613171832315
2.377127170562744,0.6790943525888217,0.15267354409444664,0.008372384295719095
2.5178380012512207,0.7219078428282119,-0.047156480051414686,0.020211093715430492
3.142911434173584,0.951510033874538,0.07860913949451774,0.006617199441295408
3.016843795776367,0.7142329353274361,0.15498849617307187,0.004973601931239992
3.476728916168213,0.5558075375120572,0.20725433428724196,0.008586584337656827
3.088700294494629,0.8185838685013871,0.03795076456763505,0.007083714541611338
3.2488560676574707,0.7991557238613392,-0.042782145644011046,0.02103821919075984
2.256892442703247,0.7559383152330035,-0.01738399493655176,0.011500410433941777
2.7825167179107666,0.747199019176674,0.12077320783659208,0.0051516493964017035
4.122421741485596,0.6766691812139974,0.2502158885752109,0.003567705982360742
2.695901870727539,0.513180713637971,0.09497552332176756,0.0030816820376178404
2.9521822929382324,0.6751312038518785,0.01718785229749682,0.00524446474970933
2.7868714332580566,0.5290863511804972,0.12860384413690054,0.008394122108530223
2.0746116638183594,0.7401014549280374,0.06836023954270078,0.028996736970543033
2.7461636066436768,0.844829305180683,-0.06346089727361882,0.007038471259148335
2.1287999153137207,0.634797109475909,0.18283208013611507,0.0105203138759459
3.0377769470214844,0.7747820376463566,0.08766394401086938,0.007715527740893679
3.046358108520508,0.9467616895030093,-0.02040163205896961,0.013679012442946139
2.5358047485351562,0.5421007896821284,0.16935866335901617,0.02564482600584041
2.285154104232788,0.8591377018401312,0.04379637815925106,0.024348036888585316
2.5289413928985596,0.9218410685897462,-0.052228664956101775,0.00851719042489948
2.710177421569824,0.6798581704882037,0.2564245756272666,0.007306712705827797
3.6513233184814453,0.9249584388182768,0.008290406673737287,0.0069514357844429634
2.7346150875091553,0.892928440588308,0.027312992705682784,0.005543959678744402
2.3660531044006348,0.7421009302672237,0.08777899884740903,0.005839109224661634
2.640007257461548,0.5370919166658045,0.010436376956763013,0.013097991537507112
2.1711764335632324,0.7391253472014043,0.03155601896227839,0.017143076737107812
2.5509915351867676,0.4975208546177475,0.03955753396844316,0.02511020375472622
3.6263508796691895,0.7065686805442313,-0.054406295347125586,0.0026758867053472955
3.5449137687683105,0.6481886611651966,0.22506756255596405,0.0075347856074263145
2.952303886413574,0.46840580261789266,0.03365746642160106,0.007923682097936605
2.5495755672454834,0.7993486774608732,0.21154851496948682,0.023849962439921553
3.251884937286377,0.7586907922867493,0.08882195490052992,0.005138249219331207
3.0537171363830566,0.6044374303484029,0.06913285199397558,0.015962785104002116
2.081761360168457,0.808252733852893,0.19603946745808326,0.02542692998024397
2.3780148029327393,0.5748485976525197,0.1233239848549921,0.011070348550200025
2.820971965789795,0.7517927549377599,0.0409753961004284,0.016519646342414034
2.5514490604400635,0.5237975709824497,0.0628374712675547,0.006389528911689494
2.828361988067627,0.45667076940970674,0.024962142888645372,0.005176031740855629
3.378993511199951,0.5119664356144648,0.09937252879120094,0.004077205767242852
2.1244006156921387,0.46094986721737435,0.015356091199762523,0.01540454611014788
2.365886926651001,0.46317962491208714,-0.03573841666610542,0.014677146743165576
3.0636565685272217,0.5910111034030201,0.18108318922831265,0.02656666946739375
3.214365005493164,0.8381442237631818,0.14082866312980605,0.029048234929742272
2.950009822845459,0.6538414683611987,0.13485196630360982,0.004375720283842708
2.838912010192871,0.8221761025596938,0.1540404594169224,0.01119524174669936
3.3366565704345703,0.6549998402692919,0.04684897648151066,0.003141711830034931
3.1313185691833496,0.867877625797395,-0.028881464358632203,0.01256028307166245
3.297032356262207,0.5933536014098884,0.13987475400047583,0.007899549835235492
2.9852094650268555,0.5534573632626203,-0.016258209925370568,0.006512569249956998
2.6102547645568848,0.9255102604621648,0.050096168466818365,0.002701673298766321
3.332240581512451,0.8353501874219476,-0.04421258164688172,0.004990961535627765
2.0664448738098145,0.8869721493793228,0.03629129621631635,0.017183044642294316
3.2428808212280273,0.8812830575257822,-0.002528620768196505,0.005000928485939578
2.543915271759033,0.9181639863617366,0.08918480927975354,0.008924635910999582
2.7464025020599365,0.7604860648257888,0.20838736497595275,0.014999735291750084
2.720684051513672,0.6377683630739649,0.22794296104815434,0.03319120365203309
2.629514217376709,0.785806068341596,0.07025341862778635,0.018787366828902686
2.012877941131592,0.9596326332234777,-0.023443873728322157,0.012736570252795856
2.7770836353302,0.6648492555614884,0.05894214988083653,0.005812239132845462
3.1892757415771484,0.7529979148268796,0.10236276075360572,0.0053433635356961925
2.6725997924804688,0.6331684316424734,-0.029746657379418156,0.011097728323694735
2.3889901638031006,0.9313212356369144,0.13572961848019383,0.010278549536359264
3.0460660457611084,0.7710777399240595,0.07939836082424269,0.005608387510123155
2.8218483924865723,0.5861602287971894,0.13030487911547906,0.005322201405622949
2.0199074745178223,0.8545336618678281,0.08036399731654026,0.01185355141279331
3.2154226303100586,0.5086385305103746,0.005253267116331846,0.00636203727506946
2.4862725734710693,0.4909167510190197,0.11925973325439573,0.01268334228864364
3.05580997467041,0.8912899938798012,-0.055984487880854174,0.007503179701262798
3.3216919898986816,0.7164619528714847,0.2361634690777947,0.004874491768521745
2.673785448074341,0.7425225539382732,0.08916329956726295,0.006095079179338475
2.1307425498962402,0.7677020254630988,0.03015993229664803,0.013724045878899346
2.2205793857574463,0.81716605824206,-0.045949974703686794,0.013610252830864863
3.2512760162353516,0.7092265410883734,0.11017738729402556,0.003301824547171156
2.927628993988037,0.579124572950845,0.17068122860213553,0.009854058652064061
2.8743557929992676,0.7397647171043384,0.1341122590261724,0.009537567764864785
2.591574192047119,0.8874322485085414,-0.027151708879341385,0.009842356254427845
2.695629358291626,0.8615719204208802,-0.03486758563464116,0.0041874776438466845
2.8578412532806396,0.6949844489148422,0.07093335723047134,0.005122916865961316
2.452958345413208,0.9055352408836098,0.1190729517116146,0.015740829725910756
2.073482036590576,0.8002041406804861,0.13101593544711723,0.05607517728139808
3.34932279586792,0.8487685611373508,0.015373321092658295,0.002576676573618218
2.5870540142059326,0.553835938983682,0.1255924508743175,0.01551196812594833
2.5630500316619873,0.8628720519790969,0.1142313237473386,0.0046007882942173655
2.4929473400115967,0.6724278843057389,0.24379556199174213,0.012816109863054021
4.188911437988281,0.8119250536684467,0.2254705282357116,0.009667741841436117
2.3754634857177734,0.7454531763433544,0.12251760687778268,0.010964263223702869
3.4273109436035156,0.5903234370983044,0.0699976386619944,0.0029987988813299457
2.9402918815612793,0.9268047335842139,-0.012995016034467535,0.00459580764734455
2.91445255279541,0.8035742100811315,0.2136063852516943,0.002968377877250173
2.149085521697998,0.8656780471599332,0.14123433565867036,0.01816086305658262
2.755446434020996,0.9384285031400829,0.03590165614438874,0.005047734895101434
